ID;Type of Car;Visits to Website;Visits to Dealer;HH Rank;Age;Income;Net Worth;Credit Lines;Education;Num Kids;Years in Home;Num People;Home Value
517918;SUV;4;0;1;46;14;1;1;1;5;15;2;5
517949;Luxury Sedan;3;0;1;72;15;9;1;2;0;8;1;17
517962;Luxury Sedan;4;0;1;64;16;9;1;3;0;15;2;15
518007;Luxury Sedan;4;0;1;65;15;8;4;3;1;15;4;10
518026;Luxury Sedan;3;0;1;53;19;9;1;3;1;13;3;17
518027;Basic Sedan;4;1;1;81;13;6;1;1;0;15;1;8
518064;Basic Sedan;3;0;1;49;13;7;2;1;1;4;2;10
518103;Basic Sedan;4;0;1;76;5;4;4;1;0;15;2;3
518117;Luxury Sedan;3;0;1;71;18;8;1;1;0;2;3;9
518152;Basic Sedan;4;0;1;63;11;4;2;1;1;15;3;6
518194;SUV;4;0;1;50;15;9;2;3;4;14;3;12
518270;SUV;4;0;1;72;14;6;1;2;0;15;2;12
518301;SUV;3;0;1;49;14;6;1;3;5;15;2;6
518377;Luxury Sedan;3;1;1;60;17;9;5;2;1;15;2;17
518420;Luxury Sedan;4;0;1;70;15;8;1;2;0;15;2;6
518431;Luxury Sedan;3;0;1;72;18;9;1;2;0;11;2;15
518436;Luxury Sedan;4;0;1;76;15;9;6;2;0;12;2;14
518462;Pickup Truck;3;0;1;62;5;2;1;1;4;15;3;4
518509;SUV;3;0;1;50;19;9;1;2;6;10;2;15
518562;Luxury Sedan;4;0;1;64;18;9;2;2;1;11;4;17
518570;Luxury Sedan;4;2;1;79;15;9;9;2;0;15;2;15
518629;Luxury Sedan;4;0;1;64;19;9;2;3;1;15;4;17
518633;Basic Sedan;3;1;1;52;13;7;1;2;2;15;4;17
518658;Luxury Sedan;3;0;1;63;15;7;1;1;2;15;2;9
518710;Basic Sedan;3;0;2;54;13;6;2;1;0;15;5;8
518720;Luxury Sedan;3;0;1;82;16;9;1;2;0;11;2;8
518721;Luxury Sedan;4;0;1;57;15;9;2;3;4;15;3;15
518733;Luxury Sedan;4;1;1;45;15;8;7;3;2;15;1;10
518739;Luxury Sedan;4;0;1;64;17;8;1;1;5;15;5;8
518759;Luxury Sedan;4;0;1;72;14;8;1;3;0;15;2;12
518764;Luxury Sedan;4;0;1;58;15;8;3;2;2;15;4;5
518830;SUV;4;0;1;42;6;1;9;1;6;15;2;7
518852;SUV;3;0;1;54;7;6;1;1;5;15;1;17
518882;Pickup Truck;4;0;1;64;14;9;2;3;3;15;2;10
518896;Luxury Sedan;3;0;1;57;14;8;2;1;2;15;3;9
518933;Basic Sedan;4;0;1;70;14;7;7;2;3;15;4;12
518962;Basic Sedan;3;0;1;66;9;7;4;1;0;15;2;6
518966;Pickup Truck;4;0;1;40;15;5;1;1;2;11;2;8
518972;Luxury Sedan;4;0;1;76;15;8;1;1;0;15;2;6
518997;Luxury Sedan;4;0;1;62;18;9;2;3;1;4;3;17
519018;Basic Sedan;3;2;1;44;9;7;2;1;1;3;1;6
519028;Basic Sedan;4;1;1;66;15;6;1;1;2;11;2;6
519076;Basic Sedan;4;0;1;75;2;2;1;1;0;11;2;4
519119;Basic Sedan;3;0;1;44;15;7;2;2;2;14;1;10
519195;Luxury Sedan;4;0;2;79;16;8;4;2;0;10;3;15
519201;Luxury Sedan;4;0;1;72;14;7;3;2;1;10;3;13
519257;Basic Sedan;4;2;1;69;14;7;4;2;2;15;3;9
519276;Luxury Sedan;3;0;1;58;19;8;4;2;0;15;1;14
519358;Luxury Sedan;4;0;1;69;11;8;1;3;0;15;1;10
519369;Luxury Sedan;4;0;1;52;15;7;4;1;2;15;3;8
519370;SUV;4;0;1;55;14;4;1;2;3;14;3;10
519373;Basic Sedan;4;2;1;69;13;7;1;1;0;9;3;8
519466;Pickup Truck;3;1;1;58;15;6;1;1;1;12;2;7
519472;SUV;4;0;1;41;15;8;2;2;7;13;1;13
519474;Luxury Sedan;3;0;1;76;14;8;4;1;0;15;3;9
519500;SUV;4;0;1;52;14;2;2;1;5;15;3;9
519530;SUV;4;0;1;45;15;7;1;1;1;13;2;13
519571;Basic Sedan;3;0;1;52;15;6;1;1;2;15;2;9
519596;Basic Sedan;4;0;1;68;1;2;2;1;0;15;2;4
519657;Luxury Sedan;3;0;1;77;15;8;4;2;0;15;2;9
519674;Pickup Truck;3;0;1;71;14;7;1;1;2;15;3;6
519677;Basic Sedan;4;0;1;41;17;6;1;2;2;13;2;8
519680;Luxury Sedan;4;0;1;81;12;8;2;1;0;15;2;7
519708;SUV;4;0;1;51;15;7;3;3;3;15;4;8
519713;Luxury Sedan;3;1;1;72;12;9;1;2;1;15;6;17
519718;Luxury Sedan;3;0;1;54;14;8;1;1;0;15;1;13
519737;Basic Sedan;3;0;1;68;12;2;3;1;0;15;2;10
519761;Luxury Sedan;3;0;1;61;17;8;1;1;1;13;3;11
519764;Basic Sedan;4;0;1;65;12;5;1;1;0;12;2;5
519770;Luxury Sedan;4;0;1;58;14;8;1;2;0;12;1;12
519793;Basic Sedan;4;0;1;65;7;5;2;1;4;14;2;5
519805;Luxury Sedan;4;0;1;77;11;9;5;1;0;15;2;13
519854;Pickup Truck;4;0;1;65;14;6;1;2;1;15;3;3
519861;Luxury Sedan;3;6;1;60;15;9;2;3;1;15;3;12
519870;Luxury Sedan;3;0;1;69;15;7;3;3;1;15;5;10
519942;Luxury Sedan;3;3;1;48;15;7;1;2;2;15;1;7
519957;Luxury Sedan;4;0;1;69;15;9;2;2;2;15;3;13
520011;Luxury Sedan;4;0;1;71;15;8;9;2;3;15;3;6
520096;Basic Sedan;4;0;1;64;19;9;4;1;5;15;3;15
520112;SUV;4;0;1;41;14;8;1;2;5;15;2;16
520118;Luxury Sedan;4;0;1;66;17;8;6;1;1;15;6;10
520155;Luxury Sedan;4;0;1;63;13;6;3;2;5;15;2;4
520167;Luxury Sedan;4;0;1;67;13;8;2;2;2;15;2;8
520179;Luxury Sedan;3;0;1;52;19;9;2;3;0;15;2;12
520246;SUV;4;0;1;51;18;9;1;3;4;15;3;15
520311;Luxury Sedan;4;0;1;55;14;5;2;3;5;15;2;9
520314;Luxury Sedan;3;0;1;76;10;8;4;1;0;15;2;6
520345;Luxury Sedan;4;1;1;72;19;8;3;3;1;15;4;17
520360;Luxury Sedan;3;0;1;57;15;8;1;2;2;13;4;15
520361;Basic Sedan;3;0;1;72;15;5;1;1;4;15;3;7
520367;Luxury Sedan;3;0;1;56;17;8;1;3;1;15;1;16
520369;Basic Sedan;3;0;1;53;1;5;1;1;1;15;1;5
520442;Basic Sedan;3;0;1;56;13;4;1;3;0;14;1;5
520457;Pickup Truck;3;0;1;30;16;9;1;2;2;6;2;13
520484;Basic Sedan;4;0;1;53;17;7;2;1;1;15;1;9
520556;Basic Sedan;3;0;1;75;13;7;1;1;0;15;2;7
520570;SUV;3;2;1;33;10;2;1;1;4;15;2;9
520607;Basic Sedan;3;2;1;73;18;8;2;1;3;14;3;14
520637;Basic Sedan;3;0;1;61;18;9;2;2;3;15;2;12
520638;Luxury Sedan;4;0;1;80;17;9;1;3;0;15;3;19
520643;Basic Sedan;4;0;1;68;13;5;1;1;0;15;5;2
520672;Basic Sedan;4;0;1;62;14;7;4;1;0;15;3;8
520709;Pickup Truck;4;0;1;50;15;5;1;1;1;2;1;14
520771;Luxury Sedan;4;0;1;61;17;9;2;3;1;15;4;13
520775;SUV;4;0;1;72;14;4;1;1;0;15;2;6
520786;Pickup Truck;4;0;1;71;19;9;2;3;3;15;4;19
520813;Luxury Sedan;4;0;1;44;14;9;3;2;0;15;2;8
520869;Luxury Sedan;3;0;1;74;15;9;4;2;2;15;3;17
520872;Basic Sedan;4;0;1;56;15;7;1;2;0;13;1;9
520876;Basic Sedan;3;0;1;72;16;9;1;3;4;12;4;13
520885;Basic Sedan;4;0;1;58;8;6;1;1;2;15;1;8
520886;Pickup Truck;3;0;1;53;14;7;3;1;1;3;3;11
520901;Basic Sedan;3;0;1;62;14;4;1;2;1;15;4;3
520913;Basic Sedan;4;0;1;55;18;9;1;3;3;1;3;17
520944;SUV;3;0;1;52;15;7;1;1;3;15;4;9
520953;Luxury Sedan;4;0;1;71;16;8;4;1;0;15;4;12
520982;Pickup Truck;4;0;1;71;14;5;1;2;4;15;4;9
520997;Basic Sedan;4;1;1;59;7;5;1;2;3;11;2;7
521027;Basic Sedan;3;1;1;47;14;7;1;2;1;12;1;17
521048;Luxury Sedan;4;1;1;56;19;9;1;2;1;15;3;11
521119;Basic Sedan;3;0;1;55;14;7;3;1;1;15;4;9
521146;Luxury Sedan;4;0;1;69;13;8;3;1;1;15;3;13
521151;Basic Sedan;3;0;1;71;4;5;6;3;0;6;3;5
521210;Luxury Sedan;4;0;1;74;15;8;2;3;0;13;3;13
521236;Basic Sedan;3;0;1;68;13;7;3;2;2;15;2;8
521263;Luxury Sedan;4;0;1;63;15;9;1;3;2;15;3;10
521273;Luxury Sedan;4;0;1;58;18;9;1;1;2;15;3;17
521289;Luxury Sedan;4;0;1;75;15;9;2;2;1;2;3;18
521334;Luxury Sedan;4;0;1;74;16;9;3;2;0;10;1;19
521342;Luxury Sedan;3;0;1;65;15;8;3;2;1;15;3;10
521424;Basic Sedan;3;0;1;32;15;4;2;2;1;3;2;5
521440;Basic Sedan;4;0;1;58;14;6;2;1;2;15;1;10
521455;Luxury Sedan;4;0;1;64;19;9;1;1;0;15;2;16
521458;Luxury Sedan;4;0;1;65;15;8;2;3;1;11;3;13
521478;Luxury Sedan;3;0;1;67;9;5;2;2;5;15;3;13
521514;Luxury Sedan;3;0;1;60;15;8;1;1;4;15;4;9
521571;Luxury Sedan;4;0;1;80;15;9;1;2;0;15;3;17
521617;Luxury Sedan;3;0;1;54;17;9;4;1;1;3;6;15
521627;Luxury Sedan;3;0;1;40;16;9;3;1;2;4;2;17
521631;Luxury Sedan;3;0;1;76;18;9;3;1;1;15;3;17
521667;Luxury Sedan;3;0;1;55;18;8;8;3;4;15;4;16
521678;SUV;4;0;1;42;9;4;9;2;4;9;1;4
521682;Luxury Sedan;3;0;1;66;15;7;2;2;3;7;5;9
521685;Luxury Sedan;3;0;1;71;18;6;1;1;1;15;3;17
521689;Luxury Sedan;4;0;1;57;14;8;1;2;0;15;2;9
521693;Luxury Sedan;3;0;1;58;18;9;2;3;0;15;3;16
521697;Luxury Sedan;4;0;1;71;15;9;3;2;3;15;6;11
521718;Luxury Sedan;4;0;1;57;8;7;1;1;3;9;4;6
521836;Luxury Sedan;4;0;1;87;18;9;1;2;0;15;2;18
521892;Basic Sedan;4;0;1;54;14;7;1;1;0;15;2;8
521905;Basic Sedan;4;0;1;59;11;6;5;2;2;15;2;6
521932;Luxury Sedan;3;0;1;74;14;8;6;3;0;15;3;7
521935;Basic Sedan;3;0;1;72;8;6;5;1;0;15;2;3
521952;Basic Sedan;4;0;1;62;13;4;2;1;1;15;2;4
521972;Luxury Sedan;4;0;1;55;17;8;2;1;1;8;2;13
522039;Luxury Sedan;3;0;1;72;15;9;2;1;0;15;2;7
522056;Basic Sedan;4;0;1;65;14;6;2;3;2;15;5;10
522137;Luxury Sedan;4;0;2;64;5;8;1;2;0;15;6;7
522193;Pickup Truck;4;0;1;67;16;9;2;1;4;15;3;17
522255;Luxury Sedan;4;0;1;74;17;9;1;2;0;13;2;15
522323;Luxury Sedan;4;2;1;55;19;9;1;2;1;2;2;19
522330;Luxury Sedan;3;0;1;70;16;9;1;3;1;15;5;13
522346;Pickup Truck;4;0;1;43;13;7;1;3;0;1;1;16
522369;Luxury Sedan;3;0;1;71;15;9;1;2;0;15;2;12
522412;Luxury Sedan;3;0;1;63;16;8;5;1;0;15;3;8
522420;Basic Sedan;4;4;1;51;14;7;1;2;2;15;2;15
522424;Luxury Sedan;3;0;1;57;15;8;1;2;1;15;3;11
522428;SUV;4;0;1;52;15;9;1;3;4;10;2;17
522452;Luxury Sedan;4;0;1;61;19;9;4;1;1;12;3;19
522498;Basic Sedan;3;0;1;79;5;5;2;1;0;15;2;5
522610;SUV;3;0;1;61;7;2;1;2;4;15;3;4
522627;Luxury Sedan;4;0;1;59;15;9;2;1;3;15;4;14
522679;SUV;4;0;1;52;14;7;3;1;7;14;2;8
522687;Luxury Sedan;3;0;1;62;15;6;1;1;1;15;3;9
522692;SUV;4;0;1;47;11;6;9;1;3;11;2;1
522709;SUV;3;0;1;39;15;4;1;1;5;12;2;5
522717;Luxury Sedan;3;0;1;57;14;5;9;1;2;15;3;4
522733;Luxury Sedan;3;1;1;70;17;9;2;1;1;15;4;14
522742;Pickup Truck;4;0;1;56;19;9;1;1;3;5;2;19
522763;Pickup Truck;4;0;1;60;16;7;3;1;0;10;2;6
522771;Luxury Sedan;3;0;1;59;15;8;1;1;0;15;1;18
522788;Luxury Sedan;3;0;1;69;14;9;2;3;0;9;2;8
522828;Luxury Sedan;4;0;1;74;16;9;2;2;1;15;3;18
522844;Luxury Sedan;4;2;1;58;18;9;1;1;2;15;3;19
522873;Luxury Sedan;4;0;1;48;14;8;1;1;0;15;2;10
522965;Luxury Sedan;4;0;1;51;16;9;1;3;1;13;3;13
522995;Luxury Sedan;4;0;1;60;19;9;3;2;0;9;2;16
523019;Pickup Truck;3;0;1;65;14;7;2;3;0;15;1;6
523031;Luxury Sedan;3;0;1;56;19;9;3;2;2;15;4;18
523039;Luxury Sedan;4;0;1;53;18;9;1;2;0;10;3;18
523079;Basic Sedan;4;0;1;58;16;9;1;1;3;15;3;7
523166;Pickup Truck;3;0;1;61;14;7;2;1;1;15;4;3
523189;Luxury Sedan;3;0;1;65;19;9;9;3;1;15;5;17
523202;Pickup Truck;3;0;1;67;9;7;1;2;1;15;5;18
523249;Luxury Sedan;4;0;1;63;19;9;9;1;1;15;3;19
523273;Basic Sedan;4;0;1;62;15;7;2;1;2;14;3;9
523296;Basic Sedan;4;0;1;61;14;7;1;1;2;15;4;13
523353;Basic Sedan;4;0;1;75;13;5;7;4;0;15;2;4
523367;SUV;4;0;1;46;15;7;1;3;4;6;2;16
523399;Basic Sedan;3;0;1;67;14;7;1;2;1;15;2;3
523426;Pickup Truck;4;0;1;56;15;9;4;1;5;15;3;15
523460;Luxury Sedan;4;0;1;59;19;9;1;1;1;11;3;16
523488;Luxury Sedan;3;3;1;75;13;8;1;3;1;15;2;14
523582;Luxury Sedan;4;2;1;69;15;8;6;2;1;15;4;9
523613;SUV;4;0;1;40;19;9;2;2;3;15;4;17
523626;Luxury Sedan;4;0;1;64;19;9;1;3;5;11;5;17
523628;Basic Sedan;4;0;1;70;11;4;4;1;0;15;3;3
523647;Luxury Sedan;4;0;1;45;19;9;1;2;1;5;1;19
523709;Luxury Sedan;3;0;1;61;15;8;9;2;2;15;1;15
523758;Luxury Sedan;3;0;1;74;15;9;1;2;0;15;2;15
523760;Luxury Sedan;3;0;1;71;13;9;2;2;0;14;1;13
523791;SUV;4;0;1;47;15;8;1;1;3;12;2;4
523857;Luxury Sedan;4;0;1;67;14;7;1;3;2;15;2;5
523900;Basic Sedan;4;0;1;71;14;7;2;1;4;15;3;9
523927;Luxury Sedan;3;0;1;73;19;9;5;2;0;15;3;18
523953;Luxury Sedan;4;0;1;64;14;8;1;3;0;15;2;11
523971;Luxury Sedan;3;0;1;79;14;9;3;2;0;7;2;13
523972;SUV;3;0;1;50;17;8;2;2;5;15;2;15
523995;SUV;3;0;1;51;15;7;3;3;4;14;3;10
524002;SUV;4;0;1;53;14;1;4;1;3;13;3;11
524021;Luxury Sedan;3;0;1;76;14;9;3;1;1;15;2;9
524062;Luxury Sedan;4;0;1;53;17;9;1;2;0;15;3;13
524067;Luxury Sedan;3;0;1;54;15;5;2;1;0;15;2;7
524071;Basic Sedan;4;0;1;75;5;5;1;1;1;14;3;5
524100;SUV;3;0;1;47;15;8;1;1;5;15;5;11
524103;Luxury Sedan;4;0;1;52;17;7;1;2;1;13;3;7
524198;Luxury Sedan;4;0;1;56;15;8;1;2;2;13;3;17
524202;Basic Sedan;3;0;1;63;12;2;1;1;1;15;4;4
524251;SUV;3;0;1;49;19;9;2;2;5;13;2;17
524267;Basic Sedan;3;2;1;69;15;9;3;1;3;15;5;17
524365;Luxury Sedan;4;0;1;48;18;9;1;3;2;14;2;15
524447;SUV;4;0;1;43;19;8;1;2;6;11;2;13
524519;Basic Sedan;4;0;1;53;15;7;3;3;1;9;2;16
524542;Pickup Truck;3;2;1;55;19;9;5;3;3;15;4;17
524558;Luxury Sedan;3;0;1;63;14;8;1;1;0;15;2;7
524579;Basic Sedan;3;0;1;56;15;7;1;1;2;15;4;14
524581;Luxury Sedan;4;3;1;48;17;9;6;3;2;12;4;17
524604;Basic Sedan;4;0;1;60;18;9;1;2;3;15;2;17
524607;SUV;4;0;1;46;15;6;2;2;5;12;2;8
524691;Pickup Truck;4;0;1;67;7;6;5;1;3;9;4;7
524701;Luxury Sedan;3;0;1;57;18;8;1;2;1;12;3;14
524743;Luxury Sedan;4;0;1;51;16;9;1;2;2;8;2;15
524851;SUV;4;0;1;54;19;9;1;3;3;15;5;12
524864;Luxury Sedan;3;0;1;78;19;9;3;3;0;15;2;13
524889;Luxury Sedan;4;0;1;47;14;6;7;2;0;15;4;6
524937;Basic Sedan;3;0;1;72;13;5;3;1;0;15;1;5
524962;Pickup Truck;4;0;1;62;14;4;2;4;3;9;3;6
525013;Luxury Sedan;3;0;1;63;16;8;3;1;2;15;4;14
525016;Luxury Sedan;3;0;1;57;18;9;2;3;1;15;4;12
525041;Basic Sedan;3;0;1;62;15;7;5;1;0;15;2;10
525097;Luxury Sedan;3;0;1;60;14;8;3;2;2;15;4;14
525112;Luxury Sedan;4;0;1;73;13;8;1;3;0;15;1;6
525118;Luxury Sedan;3;0;1;59;19;9;2;3;2;13;2;17
525166;Luxury Sedan;4;2;1;73;19;9;6;2;0;12;2;15
525180;Luxury Sedan;4;0;1;64;17;9;3;3;2;15;5;17
525205;SUV;4;0;1;51;18;9;1;3;4;15;2;14
525251;Luxury Sedan;3;0;1;75;19;9;4;2;1;15;4;17
525276;SUV;4;0;1;52;15;8;2;1;4;9;2;11
525277;Basic Sedan;3;0;1;70;14;6;1;1;4;15;3;11
525356;Luxury Sedan;3;5;1;72;17;9;5;2;0;15;3;17
525362;Luxury Sedan;3;0;1;57;15;9;2;2;2;15;6;18
525371;Pickup Truck;3;0;1;42;16;7;6;1;1;14;1;13
525374;Pickup Truck;4;1;1;52;13;6;1;2;2;15;3;12
525414;SUV;3;0;1;41;14;7;2;2;4;15;4;14
525438;Basic Sedan;4;2;1;81;8;7;1;3;1;8;5;8
525451;Basic Sedan;4;0;1;57;15;8;6;2;5;11;4;13
525537;Luxury Sedan;4;0;1;62;15;7;4;2;2;15;3;10
525555;Basic Sedan;3;0;1;41;3;6;1;2;1;1;3;8
525559;SUV;3;0;1;46;14;6;3;1;6;15;2;8
525606;Luxury Sedan;4;0;1;55;13;1;1;1;1;3;2;10
525623;SUV;3;0;1;49;19;9;2;1;5;14;2;17
525651;Basic Sedan;3;0;1;68;3;2;5;1;1;12;1;5
525684;Luxury Sedan;4;0;1;64;19;9;1;3;1;3;2;19
525757;SUV;3;0;1;37;17;8;1;3;4;4;2;13
525765;SUV;3;0;1;53;15;4;1;1;3;10;4;5
525766;Luxury Sedan;3;0;1;66;19;9;2;3;1;15;2;18
525801;Luxury Sedan;4;0;1;62;19;9;3;3;1;15;3;18
525806;SUV;3;0;1;51;17;7;5;2;3;15;2;11
525807;Luxury Sedan;4;0;1;58;17;7;1;1;1;15;4;8
525836;Luxury Sedan;4;0;1;64;19;9;1;1;2;15;3;16
525892;Luxury Sedan;3;0;1;65;19;9;1;3;1;13;3;11
525899;Basic Sedan;4;0;1;55;15;6;1;3;2;14;3;11
525917;SUV;4;0;1;42;10;5;1;2;3;14;3;7
525931;Luxury Sedan;4;0;1;70;17;9;1;1;0;15;2;13
525934;SUV;3;0;1;47;15;8;3;2;7;15;2;6
525975;Luxury Sedan;4;0;1;42;4;2;1;2;6;15;2;3
525976;Basic Sedan;4;0;1;79;2;2;1;1;3;15;2;4
526004;Basic Sedan;4;0;1;68;6;7;1;1;2;15;1;3
526037;SUV;4;0;1;48;19;9;1;2;3;6;2;13
526098;SUV;3;0;1;49;15;5;1;1;3;2;2;14
526188;Luxury Sedan;4;0;1;48;18;9;3;2;1;8;2;18
526198;SUV;3;0;1;47;15;7;1;1;3;0;2;17
526288;Luxury Sedan;4;0;1;76;15;9;6;1;0;15;2;10
526300;Luxury Sedan;3;0;1;54;16;9;1;3;0;11;1;17
526312;Luxury Sedan;3;0;1;58;19;9;1;2;1;3;4;17
526347;Luxury Sedan;3;0;1;65;14;4;2;2;1;15;2;6
526348;Luxury Sedan;3;0;1;63;15;8;1;2;2;5;3;13
526349;Luxury Sedan;4;0;1;68;13;8;3;1;0;15;2;5
526352;Basic Sedan;4;0;1;58;14;4;1;1;2;9;4;8
526390;SUV;3;0;1;68;18;9;1;2;4;8;2;13
526395;Luxury Sedan;4;0;1;49;19;9;1;1;2;15;4;17
526401;Luxury Sedan;4;0;1;50;15;4;1;2;1;15;3;6
526413;Luxury Sedan;3;1;1;63;18;9;7;2;1;10;5;17
526436;Basic Sedan;3;0;1;52;14;6;2;1;1;15;3;4
526459;Basic Sedan;4;0;1;58;19;9;1;2;3;10;2;16
526487;Basic Sedan;4;0;1;58;12;5;1;1;1;11;4;8
526493;Basic Sedan;4;0;1;62;16;8;5;1;5;15;6;8
526504;Basic Sedan;4;0;1;65;14;5;1;1;3;15;3;6
526531;Basic Sedan;3;2;1;57;15;8;1;1;3;15;2;11
526538;SUV;4;0;1;44;18;7;1;1;6;14;2;8
526568;Luxury Sedan;4;0;1;70;16;9;3;2;0;15;4;18
526574;Pickup Truck;4;0;1;73;15;8;4;1;6;15;4;8
526623;Luxury Sedan;4;0;1;61;14;2;1;2;4;13;6;4
526644;Luxury Sedan;4;0;1;80;14;9;6;1;0;15;2;7
526657;Basic Sedan;4;0;1;79;4;7;1;1;3;15;2;4
526669;Luxury Sedan;3;0;1;74;15;9;3;2;0;15;2;15
526679;Luxury Sedan;3;0;1;60;16;8;3;1;1;15;2;11
526684;SUV;3;0;1;41;16;8;2;2;5;11;2;9
526696;Basic Sedan;4;0;1;55;7;1;2;1;3;15;4;5
526721;Basic Sedan;3;0;1;54;15;4;2;1;2;15;2;8
526765;SUV;3;0;1;49;14;4;2;2;5;6;2;9
526788;Luxury Sedan;4;0;1;88;15;8;4;2;0;15;1;6
526803;Luxury Sedan;4;0;1;69;18;9;5;2;0;7;1;12
526823;Luxury Sedan;4;0;1;61;17;8;1;2;1;15;2;12
526864;SUV;3;0;1;51;19;8;1;3;5;12;2;11
526948;Basic Sedan;4;0;1;67;16;9;5;3;3;15;3;6
526978;SUV;3;0;1;46;19;9;1;1;6;11;2;14
527002;Luxury Sedan;4;0;1;55;19;8;3;1;1;15;2;15
527024;Luxury Sedan;3;0;1;58;18;9;1;2;2;15;4;16
527039;Basic Sedan;4;0;1;57;11;2;5;1;5;15;2;5
527043;Luxury Sedan;4;0;1;53;16;9;2;1;0;14;2;17
527065;Luxury Sedan;3;0;1;72;19;9;4;3;1;12;6;17
527116;Luxury Sedan;4;0;1;67;15;9;4;3;0;15;2;18
527127;Luxury Sedan;4;0;1;55;14;6;2;1;4;15;4;3
527145;Luxury Sedan;3;1;1;57;18;9;1;1;2;15;3;14
527217;Luxury Sedan;3;0;1;65;18;9;4;3;1;15;3;9
527220;SUV;4;0;1;48;18;9;1;3;3;3;4;15
527259;SUV;4;0;1;43;15;8;1;1;4;14;1;8
527306;Luxury Sedan;4;0;1;61;19;9;1;3;2;4;5;19
527378;Luxury Sedan;3;0;1;63;18;9;1;3;1;15;3;14
527412;Basic Sedan;3;0;1;66;15;7;3;1;2;15;4;9
527426;SUV;4;0;1;54;16;9;3;2;3;15;3;18
527457;Basic Sedan;4;0;1;59;10;3;3;1;1;15;4;5
527472;Basic Sedan;4;0;1;61;14;6;3;1;3;15;4;8
527479;Basic Sedan;4;1;1;68;3;2;1;1;2;15;4;3
527534;Luxury Sedan;4;0;1;60;18;9;2;1;2;7;4;14
527547;Basic Sedan;3;0;1;87;4;6;5;2;0;15;2;3
527549;Luxury Sedan;4;0;1;51;17;9;1;3;2;15;4;14
527625;Luxury Sedan;3;0;1;47;18;7;1;2;1;14;2;13
527647;Luxury Sedan;4;0;1;54;16;8;7;2;1;15;3;15
527699;Luxury Sedan;4;0;1;61;19;9;5;3;1;15;1;18
527745;Luxury Sedan;3;0;1;54;14;7;1;2;1;11;4;10
527779;Pickup Truck;3;0;1;59;5;5;1;2;3;15;4;4
527810;Luxury Sedan;4;0;1;65;16;9;7;2;1;15;3;12
527849;SUV;4;0;1;45;16;9;1;3;4;4;2;13
527910;Luxury Sedan;4;0;1;67;13;8;1;2;1;15;3;7
527941;SUV;4;0;1;50;15;6;1;1;4;15;4;15
527949;Luxury Sedan;3;0;1;58;16;9;2;1;1;14;2;17
527982;SUV;3;0;1;49;14;8;1;2;5;15;3;14
527999;Luxury Sedan;4;0;1;48;15;8;5;1;1;6;2;10
528026;Luxury Sedan;4;0;1;58;15;8;5;2;2;15;6;8
528034;Pickup Truck;4;0;2;58;16;8;1;3;3;15;4;17
528101;Luxury Sedan;3;0;1;45;18;9;4;3;2;15;2;17
528104;Basic Sedan;3;0;1;57;17;7;1;2;5;15;2;14
528175;SUV;3;0;1;59;15;7;1;1;1;12;2;9
528187;SUV;4;0;1;43;18;8;1;2;3;12;2;12
528217;SUV;4;0;1;49;18;9;1;1;3;13;2;14
528230;Luxury Sedan;4;3;1;47;19;9;1;2;1;13;2;17
528240;Luxury Sedan;3;0;2;74;17;9;1;2;1;15;3;17
528295;Luxury Sedan;4;0;1;71;12;8;2;1;2;15;2;15
528314;SUV;4;0;1;41;17;8;1;2;4;10;2;8
528320;SUV;4;0;1;54;15;8;1;2;4;15;1;7
528397;Luxury Sedan;4;0;1;69;16;9;5;3;0;15;4;19
528410;Basic Sedan;4;0;1;51;11;6;3;3;1;15;4;4
528428;SUV;4;0;1;50;15;5;1;2;3;15;3;8
528440;Luxury Sedan;3;0;1;59;19;8;3;2;2;15;3;13
528446;Pickup Truck;4;0;1;60;10;7;1;1;6;15;3;5
528506;Pickup Truck;4;2;1;67;14;7;1;1;1;15;2;7
528521;Basic Sedan;3;0;1;61;9;2;1;1;1;15;2;5
528536;Basic Sedan;4;0;1;62;7;5;6;1;2;15;2;5
528552;Basic Sedan;4;4;1;55;15;6;5;2;2;13;3;5
528553;Luxury Sedan;4;0;1;78;19;9;2;2;2;15;2;19
528584;Basic Sedan;4;0;1;58;16;9;4;1;3;13;4;15
528585;Luxury Sedan;3;0;1;53;15;6;1;1;2;13;3;8
528630;Luxury Sedan;3;0;1;72;17;9;3;1;1;15;2;13
528656;Luxury Sedan;4;0;2;67;17;8;1;2;0;15;2;11
528663;Luxury Sedan;4;0;1;46;10;7;2;2;1;0;2;12
528682;Luxury Sedan;4;0;1;77;14;9;2;1;0;15;2;13
528715;Basic Sedan;3;0;1;69;12;7;1;1;0;12;3;5
528720;Basic Sedan;3;0;1;56;13;7;2;2;0;2;2;6
528722;Pickup Truck;4;0;1;48;15;7;4;3;1;12;3;13
528761;Luxury Sedan;4;0;1;80;15;9;1;2;0;15;2;17
528806;Pickup Truck;4;0;1;62;14;7;7;2;1;10;2;6
528810;Luxury Sedan;3;0;1;35;15;9;2;3;2;15;1;16
528849;Luxury Sedan;4;0;1;40;16;8;6;1;2;1;1;13
528884;Luxury Sedan;3;0;1;63;19;9;2;2;1;13;3;19
528916;Basic Sedan;4;0;1;70;10;6;3;2;6;9;2;9
528922;Luxury Sedan;4;0;1;65;15;9;2;2;1;15;1;5
528956;Luxury Sedan;4;0;1;80;14;8;2;1;0;14;2;16
